date,risk
1975-01-01,0.0267408353947158
1975-04-01,0.0534816707894316
1975-07-01,0.0534816707894316
1975-10-01,0.0534816707894316
1976-01-01,0.0534816707894316
1976-04-01,0.0713088943859088
1976-07-01,0.0713088943859088
1976-10-01,0.0713088943859088
1977-01-01,0.0713088943859088
1977-04-01,0.0713088943859088
1977-07-01,0.0713088943859088
1977-10-01,0.0713088943859088
1978-01-01,0.0713088943859088
1978-04-01,0.0799996455776453
1978-07-01,0.0888884950862726
1978-10-01,0.0888884950862726
1979-01-01,0.0888884950862726
1979-04-01,0.0888884950862726
1979-07-01,0.0977773445948999
1979-10-01,0.1066661941035271
1980-01-01,0.1066661941035271
1980-04-01,0.1066661941035271
1980-07-01,0.1066661941035271
1980-10-01,0.1066661941035271
1981-01-01,0.1244438931207817
1981-04-01,0.1244438931207817
1981-07-01,0.1244438931207817
1981-10-01,0.1244438931207817
1982-01-01,0.1244438931207817
1982-04-01,0.1244438931207817
1982-07-01,0.1244438931207817
1982-10-01,0.1244438931207817
1983-01-01,0.1244438931207817
1983-04-01,0.1244438931207817
1983-07-01,0.1244438931207817
1983-10-01,0.1244438931207817
1984-01-01,0.1244438931207817
1984-04-01,0.1244438931207817
1984-07-01,0.1244438931207817
1984-10-01,0.1244438931207817
1985-01-01,0.1244438931207817
1985-04-01,0.1244438931207817
1985-07-01,0.1244438931207817
1985-10-01,0.1244438931207817
1986-01-01,0.1244438931207817
1986-04-01,0.1244438931207817
1986-07-01,0.1244438931207817
1986-10-01,0.1244438931207817
1987-01-01,0.1244438931207817
1987-04-01,0.1244438931207817
1987-07-01,0.1244438931207817
1987-10-01,0.1244438931207817
1988-01-01,0.1244438931207817
1988-04-01,0.1244438931207817
1988-07-01,0.1244438931207817
1988-10-01,0.1244438931207817
1989-01-01,0.1244438931207817
1989-04-01,0.1244438931207817
1989-07-01,0.1244438931207817
1989-10-01,0.1244438931207817
1990-01-01,0.1244438931207817
1990-04-01,0.1244438931207817
1990-07-01,0.1244438931207817
1990-10-01,0.1244438931207817
1991-01-01,0.1244438931207817
1991-04-01,0.1244438931207817
1991-07-01,0.1244438931207817
1991-10-01,0.1244438931207817
1992-01-01,0.1244438931207817
1992-04-01,0.1244438931207817
1992-07-01,0.1244438931207817
1992-10-01,0.1918130454514851
1993-01-01,0.776453965499222
1993-04-01,1.13618631710643
1993-07-01,1.4875324762323705
1993-10-01,1.7571114997310062
1994-01-01,2.208701960076417
1994-04-01,2.434312160075263
1994-07-01,2.6490627821250388
1994-10-01,2.921470379414992
1995-01-01,2.9076904031199806
1995-04-01,3.0289515647937773
1995-07-01,3.042532395811836
1995-10-01,3.0985370025989214
1996-01-01,3.3280931045656312
1996-04-01,3.330321519489944
1996-07-01,3.4730472030019515
1996-10-01,3.488924827792952
1997-01-01,3.5532939607028124
1997-04-01,3.6021767300533605
1997-07-01,3.593923736069787
1997-10-01,3.6027686024453462
1998-01-01,3.566133816776709
1998-04-01,3.53935923722259
1998-07-01,3.465321537461721
1998-10-01,3.444017991157168
1999-01-01,3.434335529493312
1999-04-01,3.225615570619427
1999-07-01,3.168623142139556
1999-10-01,3.112296914431303
2000-01-01,3.0852637946109245
2000-04-01,2.908913327611625
2000-07-01,2.7866284829840096
2000-10-01,2.6662339106162105
2001-01-01,2.6121652588642763
2001-04-01,2.581560048924484
2001-07-01,2.5195560168896733
2001-10-01,2.484718091414878
2002-01-01,2.323729387383187
2002-04-01,2.2967772186627378
2002-07-01,2.252391028574658
2002-10-01,2.2154843811711022
2003-01-01,2.206595531662475
2003-04-01,2.08545135389748
2003-07-01,2.0757688922336253
2003-10-01,2.0396248812333395
2004-01-01,2.012664991496126
2004-04-01,1.9987498142972675
2004-07-01,1.9397145003511889
2004-10-01,1.895929117148961
2005-01-01,1.886246655485106
2005-04-01,1.9990838844285592
2005-07-01,1.931883032419379
2005-10-01,1.931883032419379
2006-01-01,1.931883032419379
2006-04-01,1.931883032419379
2006-07-01,1.917580208284867
2006-10-01,1.895687516683753
2007-01-01,1.895687516683753
2007-04-01,1.876914465748029
2007-07-01,1.763227898785357
2007-10-01,1.763227898785357
2008-01-01,1.7489250746508451
2008-04-01,1.730152023715121
2008-07-01,1.72804046923657
2008-10-01,1.72804046923657
2009-01-01,1.72804046923657
2009-04-01,1.7137376451020585
2009-07-01,1.7116260906235072
2009-10-01,1.698514132157778
2010-01-01,1.698514132157778
2010-04-01,1.6091475077421566
2010-07-01,1.5922412802541015
2010-10-01,1.5922412802541015
2011-01-01,1.570348588652987
2011-04-01,1.556060995805678
2011-07-01,1.574121445091967
2011-10-01,1.574121445091967
2012-01-01,1.574121445091967
2012-04-01,1.559818620957455
2012-07-01,1.557707066478904
2012-10-01,1.557707066478904
2013-01-01,1.557707066478904
2013-04-01,1.557707066478904
2013-07-01,1.5397010610276851
2013-10-01,1.5397010610276851
2014-01-01,1.5397010610276851
2014-04-01,1.5397010610276851
2014-07-01,1.530812211519058
2014-10-01,1.530812211519058
2015-01-01,1.5165093873845463
2015-04-01,1.5165093873845463
2015-07-01,1.5165093873845463
2015-10-01,1.5165093873845463
2016-01-01,1.5165093873845463
2016-04-01,1.5165093873845463
2016-07-01,1.5165093873845463
2016-10-01,1.5165093873845463
2017-01-01,1.5165093873845463
2017-04-01,1.5143978329059953
2017-07-01,1.5225041440521152
2017-10-01,1.5225041440521152
2018-01-01,1.513615294543488
2018-04-01,1.4999395606296009
2018-07-01,1.4999395606296009
2018-10-01,1.4174353147707446
2019-01-01,1.3761831918413163
2019-04-01,1.3761831918413163
