date,risk
1975-01-01,0.0804523335902793
1975-04-01,0.142657021651807
1975-07-01,0.142657021651807
1975-10-01,0.142657021651807
1976-01-01,0.142657021651807
1976-04-01,0.1845525002947629
1976-07-01,0.1845525002947629
1976-10-01,0.1845525002947629
1977-01-01,0.1845525002947629
1977-04-01,0.1845525002947629
1977-07-01,0.1845525002947629
1977-10-01,0.1845525002947629
1978-01-01,0.1845525002947629
1978-04-01,0.2076215628316082
1978-07-01,0.2306906253684536
1978-10-01,0.2306906253684536
1979-01-01,0.2306906253684536
1979-04-01,0.2306906253684536
1979-07-01,0.2537596879052989
1979-10-01,0.2768287504421443
1980-01-01,0.2768287504421443
1980-04-01,0.2768287504421443
1980-07-01,0.2768287504421443
1980-10-01,0.2768287504421443
1981-01-01,0.322966875515835
1981-04-01,0.322966875515835
1981-07-01,0.322966875515835
1981-10-01,0.322966875515835
1982-01-01,0.322966875515835
1982-04-01,0.322966875515835
1982-07-01,0.322966875515835
1982-10-01,0.322966875515835
1983-01-01,0.322966875515835
1983-04-01,0.322966875515835
1983-07-01,0.322966875515835
1983-10-01,0.322966875515835
1984-01-01,0.322966875515835
1984-04-01,0.322966875515835
1984-07-01,0.322966875515835
1984-10-01,0.322966875515835
1985-01-01,0.322966875515835
1985-04-01,0.322966875515835
1985-07-01,0.322966875515835
1985-10-01,0.322966875515835
1986-01-01,0.322966875515835
1986-04-01,0.322966875515835
1986-07-01,0.322966875515835
1986-10-01,0.322966875515835
1987-01-01,0.322966875515835
1987-04-01,0.322966875515835
1987-07-01,0.322966875515835
1987-10-01,0.322966875515835
1988-01-01,0.322966875515835
1988-04-01,0.322966875515835
1988-07-01,0.322966875515835
1988-10-01,0.322966875515835
1989-01-01,0.322966875515835
1989-04-01,0.322966875515835
1989-07-01,0.322966875515835
1989-10-01,0.322966875515835
1990-01-01,0.322966875515835
1990-04-01,0.322966875515835
1990-07-01,0.322966875515835
1990-10-01,0.322966875515835
1991-01-01,0.322966875515835
1991-04-01,0.322966875515835
1991-07-01,0.322966875515835
1991-10-01,0.322966875515835
1992-01-01,0.322966875515835
1992-04-01,0.322966875515835
1992-07-01,0.322966875515835
1992-10-01,0.4622172359201472
1993-01-01,1.5699695377843246
1993-04-01,2.006896855449463
1993-07-01,2.310451449282207
1993-10-01,2.600854511199067
1994-01-01,3.0940976715951964
1994-04-01,3.5199948637621548
1994-07-01,3.775708304710391
1994-10-01,4.385832547951091
1995-01-01,4.573822971996141
1995-04-01,4.865369415718735
1995-07-01,5.169256162263331
1995-10-01,5.459273317379864
1996-01-01,5.704622995023835
1996-04-01,5.599508163350975
1996-07-01,5.722435828241377
1996-10-01,5.876430423604115
1997-01-01,6.024704208152759
1997-04-01,6.198595105039183
1997-07-01,6.175685006647332
1997-10-01,6.231089963451052
1998-01-01,6.002692336217792
1998-04-01,5.898651265176931
1998-07-01,5.735234897565241
1998-10-01,5.649269896551593
1999-01-01,5.621207841505115
1999-04-01,5.372377139304567
1999-07-01,5.284421467036229
1999-10-01,5.248468243746602
2000-01-01,5.235690000684057
2000-04-01,4.832548928692547
2000-07-01,4.635195495394908
2000-10-01,4.403884287743819
2001-01-01,4.283941801967418
2001-04-01,4.260766821740335
2001-07-01,4.209423868776535
2001-10-01,4.153315176084314
2002-01-01,3.9837422322580935
2002-04-01,3.9656065999086896
2002-07-01,3.873726170309817
2002-10-01,3.832885872200794
2003-01-01,3.809816809663949
2003-04-01,3.703619342188552
2003-07-01,3.6755572871420736
2003-10-01,3.6187737242052544
2004-01-01,3.5531765123648333
2004-04-01,3.4905485097878417
2004-07-01,3.387626821777332
2004-10-01,3.386307916089605
2005-01-01,3.358245861043128
2005-04-01,3.204792486356221
2005-07-01,3.060265086531541
2005-10-01,3.060265086531541
2006-01-01,3.060265086531541
2006-04-01,3.060265086531541
2006-07-01,3.0322030314850634
2006-10-01,3.0315435786412
2007-01-01,3.0315435786412
2007-04-01,3.0073344879334525
2007-07-01,2.9443554418727502
2007-10-01,2.9443554418727502
2008-01-01,2.9162933868262724
2008-04-01,2.8920842961185245
2008-07-01,2.862243405197833
2008-10-01,2.862243405197833
2009-01-01,2.862243405197833
2009-04-01,2.8864371472076784
2009-07-01,2.8565962562869864
2009-10-01,2.773845411908757
2010-01-01,2.773845411908757
2010-04-01,2.6370213713300545
2010-07-01,2.5729003459800244
2010-10-01,2.5729003459800244
2011-01-01,2.572240893136161
2011-04-01,2.54309508020816
2011-07-01,2.522938832466103
2011-10-01,2.522938832466103
2012-01-01,2.522938832466103
2012-04-01,2.4972075267429066
2012-07-01,2.4673666358222146
2012-10-01,2.4673666358222146
2013-01-01,2.4673666358222146
2013-04-01,2.4673666358222146
2013-07-01,2.375165678224341
2013-10-01,2.375165678224341
2014-01-01,2.375165678224341
2014-04-01,2.375165678224341
2014-07-01,2.352096615687496
2014-10-01,2.352096615687496
2015-01-01,2.322414078798103
2015-04-01,2.322414078798103
2015-07-01,2.322414078798103
2015-10-01,2.322414078798103
2016-01-01,2.322414078798103
2016-04-01,2.322414078798103
2016-07-01,2.322414078798103
2016-10-01,2.322414078798103
2017-01-01,2.322414078798103
2017-04-01,2.292573187877411
2017-07-01,2.262732296956719
2017-10-01,2.262732296956719
2018-01-01,2.239663234419874
2018-04-01,2.135965391828331
2018-07-01,2.135965391828331
2018-10-01,2.0710296065997227
2019-01-01,2.038561713985419
2019-04-01,2.038561713985419
2019-07-01,2.038561713985419
2019-10-01,2.015492651448574
2020-01-01,2.015492651448574
2020-04-01,2.009770656973313
2020-07-01,2.009770656973313
