date,risk
1975-01-01,0.0124625072197573
1975-04-01,0.0213274948478323
1975-07-01,0.0213274948478323
1975-10-01,0.0213274948478323
1976-01-01,0.0213274948478323
1976-04-01,0.0284366597971097
1976-07-01,0.0284366597971097
1976-10-01,0.0284366597971097
1977-01-01,0.0284366597971097
1977-04-01,0.0284366597971097
1977-07-01,0.0284366597971097
1977-10-01,0.0284366597971097
1978-01-01,0.0284366597971097
1978-04-01,0.0319912422717485
1978-07-01,0.0355458247463872
1978-10-01,0.0355458247463872
1979-01-01,0.0355458247463872
1979-04-01,0.0355458247463872
1979-07-01,0.0391004072210259
1979-10-01,0.0426549896956646
1980-01-01,0.0426549896956646
1980-04-01,0.0426549896956646
1980-07-01,0.0426549896956646
1980-10-01,0.0426549896956646
1981-01-01,0.0497641546449421
1981-04-01,0.0497641546449421
1981-07-01,0.0497641546449421
1981-10-01,0.0497641546449421
1982-01-01,0.0497641546449421
1982-04-01,0.0497641546449421
1982-07-01,0.0497641546449421
1982-10-01,0.0497641546449421
1983-01-01,0.0497641546449421
1983-04-01,0.0497641546449421
1983-07-01,0.0497641546449421
1983-10-01,0.0497641546449421
1984-01-01,0.0497641546449421
1984-04-01,0.0497641546449421
1984-07-01,0.0497641546449421
1984-10-01,0.0497641546449421
1985-01-01,0.0497641546449421
1985-04-01,0.0497641546449421
1985-07-01,0.0497641546449421
1985-10-01,0.0497641546449421
1986-01-01,0.0497641546449421
1986-04-01,0.0497641546449421
1986-07-01,0.0497641546449421
1986-10-01,0.0497641546449421
1987-01-01,0.0497641546449421
1987-04-01,0.0497641546449421
1987-07-01,0.0497641546449421
1987-10-01,0.0497641546449421
1988-01-01,0.0497641546449421
1988-04-01,0.0497641546449421
1988-07-01,0.0497641546449421
1988-10-01,0.0497641546449421
1989-01-01,0.0497641546449421
1989-04-01,0.0497641546449421
1989-07-01,0.0497641546449421
1989-10-01,0.0497641546449421
1990-01-01,0.0497641546449421
1990-04-01,0.0497641546449421
1990-07-01,0.0497641546449421
1990-10-01,0.0497641546449421
1991-01-01,0.0497641546449421
1991-04-01,0.0497641546449421
1991-07-01,0.0497641546449421
1991-10-01,0.0497641546449421
1992-01-01,0.0497641546449421
1992-04-01,0.0497641546449421
1992-07-01,0.0497641546449421
1992-10-01,0.1003434901175499
1993-01-01,0.5554026777044747
1993-04-01,0.8007313913624119
1993-07-01,1.1424019702124373
1993-10-01,1.3740882816387074
1994-01-01,1.7794276758858332
1994-04-01,1.9628439956840624
1994-07-01,2.130159311346704
1994-10-01,2.3711233365032176
1995-01-01,2.4156044811540487
1995-04-01,2.55189352714142
1995-07-01,2.5722038915184804
1995-10-01,2.631516286594354
1996-01-01,2.813668002022465
1996-04-01,2.8098488510030952
1996-07-01,2.935034068922476
1996-10-01,2.957262948269682
1997-01-01,3.022073787371776
1997-04-01,3.0825999375932422
1997-07-01,3.0718250460831467
1997-10-01,3.0923854350870545
1998-01-01,3.056110781119397
1998-04-01,3.0365527578452225
1998-07-01,2.973922313850424
1998-10-01,2.947958141366933
1999-01-01,2.935912390187581
1999-04-01,2.7586251558921555
1999-07-01,2.71279942999389
1999-10-01,2.67403507819865
2000-01-01,2.653107844623099
2000-04-01,2.4843896932504226
2000-07-01,2.36803669981485
2000-10-01,2.2623311343713506
2001-01-01,2.202724684812709
2001-04-01,2.1848875665930216
2001-07-01,2.139987379959312
2001-10-01,2.115263088089279
2002-01-01,1.9893941691904533
2002-04-01,1.9680197421346848
2002-07-01,1.920459043755396
2002-10-01,1.887334494248261
2003-01-01,1.884514693263243
2003-04-01,1.7905085426968987
2003-07-01,1.778462791517547
2003-10-01,1.7439624066431998
2004-01-01,1.7186205404978263
2004-04-01,1.6988411772223335
2004-07-01,1.6539281687046734
2004-10-01,1.623564360326832
2005-01-01,1.6115186091474802
2005-04-01,1.662432190268476
2005-07-01,1.6009353666491368
2005-10-01,1.6009353666491368
2006-01-01,1.6009353666491368
2006-04-01,1.6009353666491368
2006-07-01,1.5978528001461858
2006-10-01,1.582670895957265
2007-01-01,1.582670895957265
2007-04-01,1.568364891092373
2007-07-01,1.4887100298981957
2007-10-01,1.4887100298981957
2008-01-01,1.4742199730570853
2008-04-01,1.459913968192193
2008-07-01,1.4580412980674062
2008-10-01,1.4580412980674062
2009-01-01,1.4580412980674062
2009-04-01,1.443551241226296
2009-07-01,1.441678571101509
2009-10-01,1.437470378665807
2010-01-01,1.437470378665807
2010-04-01,1.3525727337629383
2010-07-01,1.3306870555458392
2010-10-01,1.3306870555458392
2011-01-01,1.3155051513569187
2011-04-01,1.3082369211630194
2011-07-01,1.3271059025506746
2011-10-01,1.3271059025506746
2012-01-01,1.3271059025506746
2012-04-01,1.3126158457095645
2012-07-01,1.3107431755847774
2012-10-01,1.3107431755847774
2013-01-01,1.3107431755847774
2013-04-01,1.3107431755847774
2013-07-01,1.291431586115371
2013-10-01,1.291431586115371
2014-01-01,1.291431586115371
2014-04-01,1.291431586115371
2014-07-01,1.2877224171263064
2014-10-01,1.2877224171263064
2015-01-01,1.2732323602851965
2015-04-01,1.2732323602851965
2015-07-01,1.2732323602851965
2015-10-01,1.2732323602851965
2016-01-01,1.2732323602851965
2016-04-01,1.2732323602851965
2016-07-01,1.2732323602851965
2016-10-01,1.2732323602851965
2017-01-01,1.2732323602851965
2017-04-01,1.2713596901604092
2017-07-01,1.269487020035622
2017-10-01,1.269487020035622
2018-01-01,1.2657778510465578
2018-04-01,1.2423742203260442
2018-07-01,1.2423742203260442
2018-10-01,1.1682378058903853
2019-01-01,1.1311695986725558
