date,risk
1975-01-01,0.0360322092976743
1975-04-01,0.0520058358230266
1975-07-01,0.0520058358230266
1975-10-01,0.0520058358230266
1976-01-01,0.0520058358230266
1976-04-01,0.0644318676733398
1976-07-01,0.0644318676733398
1976-10-01,0.0644318676733398
1977-01-01,0.0644318676733398
1977-04-01,0.0644318676733398
1977-07-01,0.0644318676733398
1977-10-01,0.0644318676733398
1978-01-01,0.0644318676733398
1978-04-01,0.0724858511325073
1978-07-01,0.0805398345916748
1978-10-01,0.0805398345916748
1979-01-01,0.0805398345916748
1979-04-01,0.0805398345916748
1979-07-01,0.0885938180508423
1979-10-01,0.0966478015100098
1980-01-01,0.0966478015100098
1980-04-01,0.0966478015100098
1980-07-01,0.0966478015100098
1980-10-01,0.0966478015100098
1981-01-01,0.1127557684283447
1981-04-01,0.1127557684283447
1981-07-01,0.1127557684283447
1981-10-01,0.1127557684283447
1982-01-01,0.1127557684283447
1982-04-01,0.1127557684283447
1982-07-01,0.1127557684283447
1982-10-01,0.1127557684283447
1983-01-01,0.1127557684283447
1983-04-01,0.1127557684283447
1983-07-01,0.1127557684283447
1983-10-01,0.1127557684283447
1984-01-01,0.1127557684283447
1984-04-01,0.1127557684283447
1984-07-01,0.1127557684283447
1984-10-01,0.1127557684283447
1985-01-01,0.1127557684283447
1985-04-01,0.1127557684283447
1985-07-01,0.1127557684283447
1985-10-01,0.1127557684283447
1986-01-01,0.1127557684283447
1986-04-01,0.1127557684283447
1986-07-01,0.1127557684283447
1986-10-01,0.1127557684283447
1987-01-01,0.1127557684283447
1987-04-01,0.1127557684283447
1987-07-01,0.1127557684283447
1987-10-01,0.1127557684283447
1988-01-01,0.1127557684283447
1988-04-01,0.1127557684283447
1988-07-01,0.1127557684283447
1988-10-01,0.1127557684283447
1989-01-01,0.1127557684283447
1989-04-01,0.1127557684283447
1989-07-01,0.1127557684283447
1989-10-01,0.1127557684283447
1990-01-01,0.1127557684283447
1990-04-01,0.1127557684283447
1990-07-01,0.1127557684283447
1990-10-01,0.1127557684283447
1991-01-01,0.1127557684283447
1991-04-01,0.1127557684283447
1991-07-01,0.1127557684283447
1991-10-01,0.1127557684283447
1992-01-01,0.1127557684283447
1992-04-01,0.1127557684283447
1992-07-01,0.1127557684283447
1992-10-01,0.1870336632129783
1993-01-01,0.7967773018307125
1993-04-01,1.0338462467329397
1993-07-01,1.3124440363182284
1993-10-01,1.5260487279120074
1994-01-01,1.8577545215384248
1994-04-01,2.097965917626235
1994-07-01,2.278332639376147
1994-10-01,2.5847582072547213
1995-01-01,2.718328483945611
1995-04-01,2.915347438931595
1995-07-01,3.025866896452784
1995-10-01,3.175712113836613
1996-01-01,3.3219928541513
1996-04-01,3.3166521996278058
1996-07-01,3.4261549753458755
1996-10-01,3.493587282550818
1997-01-01,3.5906905929198145
1997-04-01,3.699921577453269
1997-07-01,3.681540171373783
1997-10-01,3.72073055823852
1998-01-01,3.604088660361424
1998-04-01,3.5557512675085823
1998-07-01,3.4646800003922067
1998-10-01,3.414930836039498
1999-01-01,3.3974110976212963
1999-04-01,3.2149588455869145
1999-07-01,3.1639685270087963
1999-10-01,3.1417937968858123
2000-01-01,3.1302307892058203
2000-04-01,2.920865364786799
2000-07-01,2.7871761664828973
2000-10-01,2.6478174605098928
2001-01-01,2.5685425676070768
2001-04-01,2.558462981584256
2001-07-01,2.52883805457958
2001-10-01,2.500791236262897
2002-01-01,2.385399959313821
2002-04-01,2.3707355228286326
2002-07-01,2.3089803687567736
2002-10-01,2.279356697298778
2003-01-01,2.2713027138396105
2003-04-01,2.1997100799430243
2003-07-01,2.1821903415248225
2003-10-01,2.163562156821832
2004-01-01,2.122136791554128
2004-04-01,2.0850259364264145
2004-07-01,2.0311944295831275
2004-10-01,2.0258263034060304
2005-01-01,2.0083065649878287
2005-04-01,1.938739202035728
2005-07-01,1.854076548659964
2005-10-01,1.854076548659964
2006-01-01,1.854076548659964
2006-04-01,1.854076548659964
2006-07-01,1.8365568102417624
2006-10-01,1.8338727471532137
2007-01-01,1.8338727471532137
2007-04-01,1.81964225110206
2007-07-01,1.7768025606267073
2007-10-01,1.7768025606267073
2008-01-01,1.7592828222085055
2008-04-01,1.745052326157352
2008-07-01,1.730342638641047
2008-10-01,1.730342638641047
2009-01-01,1.730342638641047
2009-04-01,1.7513276239422306
2009-07-01,1.736617936425926
2009-10-01,1.699144577934148
2010-01-01,1.699144577934148
2010-04-01,1.6003776712983382
2010-07-01,1.562166681207214
2010-10-01,1.562166681207214
2011-01-01,1.5594826181186656
2011-04-01,1.5334554357819603
2011-07-01,1.5394324318004102
2011-10-01,1.5394324318004102
2012-01-01,1.5394324318004102
2012-04-01,1.5208125584187973
2012-07-01,1.5061028709024922
2012-10-01,1.5061028709024922
2013-01-01,1.5061028709024922
2013-04-01,1.5061028709024922
2013-07-01,1.4588666540243025
2013-10-01,1.4588666540243025
2014-01-01,1.4588666540243025
2014-04-01,1.4588666540243025
2014-07-01,1.4508126705651343
2014-10-01,1.4508126705651343
2015-01-01,1.432192797183522
2015-04-01,1.432192797183522
2015-07-01,1.432192797183522
2015-10-01,1.432192797183522
2016-01-01,1.432192797183522
2016-04-01,1.432192797183522
2016-07-01,1.432192797183522
2016-10-01,1.432192797183522
2017-01-01,1.432192797183522
2017-04-01,1.417483109667217
2017-07-01,1.4027734221509125
2017-10-01,1.4027734221509125
2018-01-01,1.394719438691745
2018-04-01,1.3359460885632104
2018-07-01,1.3359460885632104
2018-10-01,1.27064438284475
2019-01-01,1.2379935299855205
