date,risk
1975-01-01,0.0619888248069521
1975-04-01,0.1054631964324601
1975-07-01,0.1054631964324601
1975-10-01,0.1054631964324601
1976-01-01,0.1054631964324601
1976-04-01,0.1406175952432801
1976-07-01,0.1406175952432801
1976-10-01,0.1406175952432801
1977-01-01,0.1406175952432801
1977-04-01,0.1406175952432801
1977-07-01,0.1406175952432801
1977-10-01,0.1406175952432801
1978-01-01,0.1406175952432801
1978-04-01,0.1581947946486901
1978-07-01,0.1757719940541002
1978-10-01,0.1757719940541002
1979-01-01,0.1757719940541002
1979-04-01,0.1757719940541002
1979-07-01,0.1933491934595102
1979-10-01,0.2109263928649202
1980-01-01,0.2109263928649202
1980-04-01,0.2109263928649202
1980-07-01,0.2109263928649202
1980-10-01,0.2109263928649202
1981-01-01,0.2460807916757402
1981-04-01,0.2460807916757402
1981-07-01,0.2460807916757402
1981-10-01,0.2460807916757402
1982-01-01,0.2460807916757402
1982-04-01,0.2460807916757402
1982-07-01,0.2460807916757402
1982-10-01,0.2460807916757402
1983-01-01,0.2460807916757402
1983-04-01,0.2460807916757402
1983-07-01,0.2460807916757402
1983-10-01,0.2460807916757402
1984-01-01,0.2460807916757402
1984-04-01,0.2460807916757402
1984-07-01,0.2460807916757402
1984-10-01,0.2460807916757402
1985-01-01,0.2460807916757402
1985-04-01,0.2460807916757402
1985-07-01,0.2460807916757402
1985-10-01,0.2460807916757402
1986-01-01,0.2460807916757402
1986-04-01,0.2460807916757402
1986-07-01,0.2460807916757402
1986-10-01,0.2460807916757402
1987-01-01,0.2460807916757402
1987-04-01,0.2460807916757402
1987-07-01,0.2460807916757402
1987-10-01,0.2460807916757402
1988-01-01,0.2460807916757402
1988-04-01,0.2460807916757402
1988-07-01,0.2460807916757402
1988-10-01,0.2460807916757402
1989-01-01,0.2460807916757402
1989-04-01,0.2460807916757402
1989-07-01,0.2460807916757402
1989-10-01,0.2460807916757402
1990-01-01,0.2460807916757402
1990-04-01,0.2460807916757402
1990-07-01,0.2460807916757402
1990-10-01,0.2460807916757402
1991-01-01,0.2460807916757402
1991-04-01,0.2460807916757402
1991-07-01,0.2460807916757402
1991-10-01,0.2460807916757402
1992-01-01,0.2460807916757402
1992-04-01,0.2460807916757402
1992-07-01,0.2460807916757402
1992-10-01,0.2856274917047274
1993-01-01,0.7675468723584179
1993-04-01,1.090131633244842
1993-07-01,1.463078494006409
1993-10-01,1.6473353325020352
1994-01-01,1.9274665865729137
1994-04-01,2.107350234423655
1994-07-01,2.2753009679805825
1994-10-01,2.5049046900778875
1995-01-01,2.7108880692847137
1995-04-01,2.7641671097913454
1995-07-01,2.8317424025852853
1995-10-01,2.9682162436383552
1996-01-01,3.143289464295184
1996-04-01,3.1353017955896467
1996-07-01,3.200870812875664
1996-10-01,3.2932886878197545
1997-01-01,3.350424172881356
1997-04-01,3.378842813528371
1997-07-01,3.3958070042161586
1997-10-01,3.370320945563173
1998-01-01,3.2782451921761746
1998-04-01,3.231380728720741
1998-07-01,3.1257143415126065
1998-10-01,3.109482040419833
1999-01-01,3.10889512931874
1999-04-01,2.922769589788673
1999-07-01,2.8505736523250484
1999-10-01,2.793691753520794
2000-01-01,2.7731654257390947
2000-04-01,2.5676254049722544
2000-07-01,2.493932852140991
2000-10-01,2.387291718983439
2001-01-01,2.3780483286154146
2001-04-01,2.341692757592859
2001-07-01,2.2840042411785326
2001-10-01,2.23728351476667
2002-01-01,2.1009979472081937
2002-04-01,2.0839325182089783
2002-07-01,2.075276038942047
2002-10-01,2.053923105253096
2003-01-01,2.037964307180132
2003-04-01,1.9494762767177505
2003-07-01,1.9488893656166568
2003-10-01,1.926969509123792
2004-01-01,1.90442837316846
2004-04-01,1.8822999437632708
2004-07-01,1.8284624911244785
2004-10-01,1.786970422543121
2005-01-01,1.786383511442028
2005-04-01,1.7064457937700386
2005-07-01,1.6538220683949063
2005-10-01,1.6538220683949063
2006-01-01,1.6538220683949063
2006-04-01,1.6538220683949063
2006-07-01,1.6532351572938135
2006-10-01,1.6324891230031349
2007-01-01,1.6324891230031349
2007-04-01,1.6227934328357507
2007-07-01,1.5229122412706346
2007-10-01,1.5229122412706346
2008-01-01,1.5223253301695414
2008-04-01,1.5126296400021573
2008-07-01,1.49757116111157
2008-10-01,1.49757116111157
2009-01-01,1.49757116111157
2009-04-01,1.496984250010477
2009-07-01,1.4819257711198897
2009-10-01,1.4377670363005843
2010-01-01,1.4377670363005843
2010-04-01,1.4147321540052566
2010-07-01,1.3939682899870132
2010-10-01,1.3939682899870132
2011-01-01,1.3712242593628374
2011-04-01,1.343893885287579
2011-07-01,1.35337217718101
2011-10-01,1.35337217718101
2012-01-01,1.35337217718101
2012-04-01,1.352785266079917
2012-07-01,1.3373797644450864
2012-10-01,1.3373797644450864
2013-01-01,1.3373797644450864
2013-04-01,1.3373797644450864
2013-07-01,1.277792103609152
2013-10-01,1.277792103609152
2014-01-01,1.277792103609152
2014-04-01,1.277792103609152
2014-07-01,1.2618333055361883
2014-10-01,1.2618333055361883
2015-01-01,1.2612463944350951
2015-04-01,1.2612463944350951
2015-07-01,1.2612463944350951
2015-10-01,1.2612463944350951
2016-01-01,1.2612463944350951
2016-04-01,1.2612463944350951
2016-07-01,1.2612463944350951
2016-10-01,1.2612463944350951
2017-01-01,1.2612463944350951
2017-04-01,1.2458408928002649
2017-07-01,1.2304353911654342
2017-10-01,1.2304353911654342
2018-01-01,1.2144765930924706
2018-04-01,1.1490332989480148
2018-07-01,1.1490332989480148
2018-10-01,1.096985296813039
2019-01-01,1.070961295745551
