2022,3,11170560,원효로제1동,16683,11026,5657,2062,2180,3669,2763,2301,3708,1556,1171,2260,1878,1643,2518,506,1009,1409,885,658,1190,8838,0,8838,589017
2022,3,11170570,원효로제2동,14664,10383,4281,1853,1800,2140,2142,2349,4380,1460,1240,1497,1588,1711,2887,393,560,643,554,638,1493,6906,0,6906,708975
2022,3,11170580,효창동,10690,7227,3463,1368,1417,1891,1571,1653,2790,1040,867,1217,1078,1174,1851,328,550,674,493,479,939,4978,0,4978,446197
2022,3,11170590,용문동,12448,8403,4045,1331,1616,1978,1712,2003,3808,1015,1011,1279,1177,1429,2492,316,605,699,535,574,1316,6086,0,6086,277531
2022,3,11170625,한강로동,23446,15854,7592,2327,3403,5174,3101,3582,5859,1738,2058,3191,2026,2726,4115,589,1345,1983,1075,856,1744,12791,0,12791,2869816
2022,3,11170630,이촌제1동,25489,18822,6667,4597,2569,2748,4130,4343,7102,3565,1974,2062,3101,3322,4798,1032,595,686,1029,1021,2304,10378,0,10378,2872767
2022,3,11170640,이촌제2동,8953,6096,2857,961,808,1337,1277,1369,3201,743,554,940,883,952,2024,218,254,397,394,417,1177,4332,0,4332,1205543
2022,3,11170650,이태원제1동,7386,4605,2781,461,1012,1148,915,1095,2755,301,635,726,563,744,1636,160,377,422,352,351,1119,4575,0,4575,582899
2022,3,11170660,이태원제2동,9776,5855,3921,800,1239,1703,1386,1376,3272,491,713,958,826,842,2025,309,526,745,560,534,1247,5685,0,5685,874243
2022,3,11170685,한남동,22177,14162,8015,2193,2405,3924,3427,3438,6790,1507,1532,2402,2155,2277,4289,686,873,1522,1272,1161,2501,12688,0,12688,3031897
2022,3,11170690,서빙고동,15029,11164,3865,2205,1930,1740,2483,2636,4035,1789,1476,1220,1911,2035,2733,416,454,520,572,601,1302,6610,0,6610,2821948
2022,3,11170700,보광동,14684,9056,5628,1049,1946,2181,1973,2522,5013,675,1209,1333,1183,1619,3037,374,737,848,790,903,1976,8643,0,8643,715096
2022,3,11200520,왕십리제2동,17503,12127,5376,2164,2259,2865,2598,2757,4860,1608,1454,1946,1836,2010,3273,556,805,919,762,747,1587,8411,0,8411,372425
2022,3,11200535,왕십리도선동,27634,19020,8614,3628,3848,4536,4143,4452,7027,2810,2435,2984,2845,3287,4659,818,1413,1552,1298,1165,2368,13049,0,13049,710285
2022,3,11200540,마장동,23601,16514,7087,2479,4047,3362,2881,3689,7143,1894,2496,2330,2068,2770,4956,585,1551,1032,813,919,2187,12206,0,12206,1035276
2022,3,11200550,사근동,12441,8109,4332,826,4664,1829,1123,1352,2647,628,2679,1215,819,956,1812,198,1985,614,304,396,835,8476,0,8476,1169216
2022,3,11200560,행당제1동,14548,10061,4487,1816,2092,2301,2138,2306,3895,1398,1312,1520,1489,1675,2667,418,780,781,649,631,1228,7114,0,7114,573566
2022,3,11200570,행당제2동,24626,17913,6713,3509,2782,3486,3803,4120,6926,2764,2051,2524,2817,3104,4653,745,731,962,986,1016,2273,10546,0,10546,457669
2022,3,11200580,응봉동,16207,11830,4377,2587,1711,2072,2878,2566,4393,2058,1255,1504,2111,1941,2961,529,456,568,767,625,1432,6863,0,6863,553661
2022,3,11200590,금호1가동,16096,11301,4795,2182,1621,2425,2640,2426,4802,1681,1148,1723,1847,1770,3132,501,473,702,793,656,1670,7405,0,7405,444872
2022,3,11200615,금호2·3가동,24092,16674,7418,2909,2606,3968,3789,3748,7072,2217,1769,2748,2588,2676,4676,692,837,1220,1201,1072,2396,11461,0,11461,631196
2022,3,11200620,금호4가동,14839,10248,4591,2095,1333,2367,2607,2171,4266,1619,901,1632,1843,1499,2754,476,432,735,764,672,1512,7029,0,7029,832333
2022,3,11200645,옥수동,27603,19482,8121,4037,2624,4667,4807,3985,7483,3110,1772,3289,3416,2876,5019,927,852,1378,1391,1109,2464,12325,0,12325,1922027
2022,3,11200650,성수1가제1동,17369,12292,5077,1935,2343,2953,2368,3082,4688,1480,1582,1989,1616,2342,3283,455,761,964,752,740,1405,8616,0,8616,1885875
2022,3,11200660,성수1가제2동,13376,9345,4031,1407,1852,2363,1978,2068,3708,1089,1195,1547,1345,1551,2618,318,657,816,633,517,1090,6906,0,6906,930085
2022,3,11200670,성수2가제1동,16908,11821,5087,1454,1947,2658,2189,2918,5742,1076,1245,1772,1546,2162,4020,378,702,886,643,756,1722,9275,0,9275,1184964
2022,3,11200690,성수2가제3동,11321,7969,3352,994,1717,1957,1463,1750,3440,761,1017,1281,1053,1356,2501,233,700,676,410,394,939,6117,0,6117,1054501
2022,3,11200720,송정동,11147,7834,3313,955,1552,1642,1535,1929,3534,732,980,1099,1101,1443,2479,223,572,543,434,486,1055,6239,0,6239,681916
2022,3,11200790,용답동,12436,8056,4380,854,2014,1837,1577,2144,4010,601,999,1075,1081,1534,2766,253,1015,762,496,610,1244,7915,0,7915,2377148
2022,3,11215710,화양동,24067,13228,10839,827,9392,5295,2231,2183,4139,567,4037,2925,1422,1514,2763,260,5355,2370,809,669,1376,18697,0,18697,1166008
2022,3,11215730,군자동,20595,13319,7276,1637,4063,3860,2641,2814,5580,1229,2153,2330,1807,1984,3816,408,1910,1530,834,830,1764,12326,0,12326,738025
2022,3,11215740,중곡제1동,16315,10435,5880,1335,2497,3124,2148,2527,4684,932,1284,1880,1420,1766,3153,403,1213,1244,728,761,1531,9180,0,9180,614505
2022,3,11215750,중곡제2동,22522,14684,7838,2250,3320,4059,3028,3556,6309,1687,1788,2405,2095,2473,4236,563,1532,1654,933,1083,2073,11734,0,11734,545542
2022,3,11215760,중곡제3동,17059,11240,5819,1458,2340,2786,2217,2888,5370,1052,1384,1726,1503,1991,3584,406,956,1060,714,897,1786,9409,0,9409,601866
2022,3,11215770,중곡제4동,30148,20445,9703,2877,4007,4383,3953,5290,9638,2132,2545,2763,2707,3772,6526,745,1462,1620,1246,1518,3112,14744,0,14744,2313468
2022,3,11215780,능동,11833,7126,4707,971,2021,2672,1724,1468,2977,709,954,1438,1080,957,1988,262,1067,1234,644,511,989,6926,0,6926,1092105
2022,3,11215810,광장동,35911,27986,7925,8010,4120,3389,7137,6231,7024,6375,3247,2528,5625,5063,5148,1635,873,861,1512,1168,1876,13143,0,13143,2393761
2022,3,11215820,자양제1동,23497,15045,8452,2193,3828,3934,3359,3672,6511,1637,2082,2348,2256,2527,4195,556,1746,1586,1103,1145,2316,13102,0,13102,568868
2022,3,11215830,자양제2동,25880,17971,7909,3042,3419,3811,3900,4139,7569,2267,2192,2505,2712,3010,5285,775,1227,1306,1188,1129,2284,12268,0,12268,1657523
2022,3,11215840,자양제3동,29269,21861,7408,4478,3662,4038,4484,4838,7769,3516,2661,2922,3324,3801,5637,962,1001,1116,1160,1037,2132,12274,0,12274,1196419
2022,3,11215847,자양제4동,19204,12746,6458,1414,2644,2901,2433,3078,6734,1008,1538,1867,1595,2205,4533,406,1106,1034,838,873,2201,11192,0,11192,1180023
2022,3,11215850,구의제1동,22588,13878,8710,1721,4212,4587,3109,3217,5742,1215,2139,2581,1945,2163,3835,506,2073,2006,1164,1054,1907,13189,0,13189,565313
2022,3,11215860,구의제2동,27522,19040,8482,3676,3454,3762,4214,4622,7794,2769,2250,2459,2915,3354,5293,907,1204,1303,1299,1268,2501,12630,0,12630,1388041
2022,3,11215870,구의제3동,29912,21349,8563,3928,4311,4660,4372,4955,7686,3036,2861,3094,3145,3743,5470,892,1450,1566,1227,1212,2216,13404,0,13404,1027561
2022,3,11230536,용신동,33870,21828,12042,2496,5744,5928,4364,4785,10553,1840,2937,3584,2917,3431,7119,656,2807,2344,1447,1354,3434,21164,0,21164,1618399
2022,3,11230545,제기동,26734,18148,8586,2107,4282,3349,3010,3902,10084,1587,2680,2243,2108,2843,6687,520,1602,1106,902,1059,3397,15545,0,15545,1181705
2022,3,11230560,전농제1동,31349,21512,9837,3327,4284,4178,4216,5005,10339,2503,2666,2807,2970,3644,6922,824,1618,1371,1246,1361,3417,17017,0,17017,1126695
2022,3,11230570,전농제2동,19792,14138,5654,2649,2146,2160,2890,3341,6606,2044,1534,1534,2086,2505,4435,605,612,626,804,836,2171,8871,0,8871,977568
2022,3,11230600,답십리제1동,30400,21177,9223,4403,3862,5092,5035,4328,7680,3413,2355,3419,3601,3149,5240,990,1507,1673,1434,1179,2440,14465,0,14465,788242
2022,3,11230610,답십리제2동,29622,21162,8460,3386,3290,4274,4054,4795,9823,2638,2264,2999,2948,3576,6737,748,1026,1275,1106,1219,3086,14235,0,14235,875745
2022,3,11230650,장안제1동,40415,28055,12360,4662,4963,6248,6387,6186,11969,3523,2922,4131,4488,4500,8491,1139,2041,2117,1899,1686,3478,20598,0,20598,1342168
2022,3,11230660,장안제2동,34128,24018,10110,5257,3684,4690,5887,5174,9436,3958,2318,3280,4215,3788,6459,1299,1366,1410,1672,1386,2977,15672,0,15672,996640
2022,3,11230705,청량리동,21164,14320,6844,1663,2110,2208,2360,3295,9528,1229,1424,1483,1617,2404,6163,434,686,725,743,891,3365,11864,0,11864,1204398
2022,3,11230710,회기동,10833,6608,4225,881,3191,1560,1252,1266,2683,632,1592,952,825,876,1731,249,1599,608,427,390,952,7001,0,7001,766917
2022,3,11230720,휘경제1동,14667,9532,5135,1414,3454,2301,1772,1986,3740,1072,1692,1485,1245,1464,2574,342,1762,816,527,522,1166,8364,0,8364,521796
2022,3,11230730,휘경제2동,25289,17780,7509,2817,5407,3027,3345,3704,6989,2188,3356,2053,2508,2793,4882,629,2051,974,837,911,2107,13306,0,13306,1113609
2022,3,11230740,이문제1동,19280,12614,6666,1642,4705,2356,2190,2733,5654,1255,2508,1608,1528,1934,3781,387,2197,748,662,799,1873,11675,0,11675,1039602
2022,3,11230750,이문제2동,20856,15048,5808,2647,2684,2400,2962,3393,6770,2070,1780,1724,2164,2595,4715,577,904,676,798,798,2055,9821,0,9821,723890
